Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Tag
30,James Jones,OAK,30,WR,16,10,112,73,65.20%,666,9.1,6,40,42,5.9,4.6,41.6,3,JoneJa04
31,Calvin Johnson*,DET,29,WR,13,13,128,71,55.50%,1077,15.2,8,59,67,8.4,5.5,82.8,0,JohnCa00
32,Rueben Randle,NYG,23,WR,16,13,127,71,55.90%,938,13.2,3,48,49,7.4,4.4,58.6,0,RandRu00
33,Vincent Jackson,TAM,31,WR,16,16,142,70,49.30%,1002,14.3,2,50,50,7.1,4.4,62.6,1,JackVi00
34,Antonio Gates,SDG,34,TE,16,14,98,69,70.40%,821,11.9,12,44,34,8.4,4.3,51.3,1,GateAn00
35,A.J. Green*,CIN,26,WR,13,13,117,69,59.00%,1041,15.1,6,46,81,8.9,5.3,80.1,3,GreeA.00
36,Michael Crabtree,SFO,27,WR,16,16,108,68,63.00%,698,10.3,4,35,51,6.5,4.3,43.6,0,CrabMi00
37,Mike Evans,TAM,21,WR,15,15,122,68,55.70%,1051,15.5,12,46,56,8.6,4.5,70.1,0,EvanMi00
38,Pierre Garcon,WAS,28,WR,16,14,105,68,64.80%,752,11.1,3,33,70,7.2,4.3,47,0,GarcPi00
39,Travis Kelce,KAN,25,TE,16,11,87,67,77.00%,862,12.9,5,46,34,9.9,4.2,53.9,4,KelcTr00
40,Jordan Matthews,PHI,22,WR,16,10,103,67,65.00%,872,13,8,43,44,8.5,4.2,54.5,0,MattJo00
41,Mike Wallace,MIA,28,WR,16,16,115,67,58.30%,862,12.9,10,47,50,7.5,4.2,53.9,2,WallMi00
42,Doug Baldwin,SEA,26,WR,16,16,98,66,67.30%,825,12.5,3,43,49,8.4,4.1,51.6,0,BaldDo00
43,Fred Jackson,BUF,33,RB,14,9,90,66,73.30%,501,7.6,1,26,34,5.6,4.7,35.8,5,JackFr02
44,Heath Miller,PIT,32,TE,16,16,91,66,72.50%,761,11.5,3,43,49,8.4,4.1,47.6,1,MillHe00
45,Sammy Watkins,BUF,21,WR,16,16,128,65,50.80%,982,15.1,6,48,84,7.7,4.1,61.4,1,WatkSa00
46,Robert Woods,BUF,22,WR,16,15,104,65,62.50%,699,10.8,5,35,37,6.7,4.1,43.7,1,WoodRo02
47,Reggie Wayne,IND,36,WR,15,15,116,64,55.20%,779,12.2,2,40,80,6.7,4.3,51.9,1,WaynRe00
48,Jason Witten*,DAL,32,TE,16,16,90,64,71.10%,703,11,5,48,34,7.8,4,43.9,0,WittJa00
49,Larry Donnell,NYG,26,TE,16,12,92,63,68.50%,623,9.9,6,36,32,6.8,3.9,38.9,4,DonnLa00
50,Larry Fitzgerald,ARI,31,WR,14,13,103,63,61.20%,784,12.4,2,39,80,7.6,4.5,56,1,FitzLa00
51,Andrew Hawkins,CLE,28,WR,15,15,112,63,56.30%,824,13.1,2,44,65,7.4,4.2,54.9,0,HawkAn00
52,Kenny Stills,NOR,22,WR,15,7,83,63,75.90%,931,14.8,3,47,69,11.2,4.2,62.1,1,StilKe00
53,Delanie Walker,TEN,30,TE,15,14,106,63,59.40%,890,14.1,4,34,68,8.4,4.2,59.3,2,WalkHu00
54,Jermaine Gresham,CIN,26,TE,15,15,79,62,78.50%,460,7.4,5,24,23,5.8,4.1,30.7,3,GresJe00
55,Eddie Royal,SDG,28,WR,16,11,91,62,68.10%,778,12.5,7,39,47,8.5,3.9,48.6,1,RoyaEd00
56,Brandon Marshall,CHI,30,WR,13,13,106,61,57.50%,721,11.8,8,41,47,6.8,4.7,55.5,1,MarsBr00
57,Dwayne Bowe,KAN,30,WR,15,15,95,60,63.20%,754,12.6,0,42,37,7.9,4,50.3,2,BoweDw00
58,Marques Colston,NOR,31,WR,16,13,100,59,59.00%,902,15.3,5,45,57,9,3.7,56.4,1,ColsMa00
59,Greg Jennings,MIN,31,WR,16,13,92,59,64.10%,742,12.6,6,40,38,8.1,3.7,46.4,1,JennGr00
60,Charles Clay,MIA,25,TE,14,14,84,58,69.00%,605,10.4,3,31,41,7.2,4.1,43.2,0,ClayCh00
61,Zach Ertz,PHI,24,TE,16,5,89,58,65.20%,702,12.1,3,42,35,7.9,3.6,43.9,1,ErtzZa00
62,Mychal Rivera,OAK,24,TE,16,10,99,58,58.60%,534,9.2,4,29,33,5.4,3.6,33.4,3,RiveMy00
63,DeMarco Murray*+,DAL,26,RB,16,16,64,57,89.10%,416,7.3,0,17,34,6.5,3.6,26,5,MurrDe00
64,Kendall Wright,TEN,25,WR,14,11,93,57,61.30%,715,12.5,6,32,48,7.7,4.1,51.1,1,WrigKe01
65,DeSean Jackson,WAS,28,WR,15,13,95,56,58.90%,1169,20.9,6,37,81,12.3,3.7,77.9,0,JackDe00
66,Mohamed Sanu,CIN,25,WR,16,13,98,56,57.10%,790,14.1,5,38,76,8.1,3.5,49.4,0,SanuMo00
67,Riley Cooper,PHI,27,WR,16,16,95,55,57.90%,577,10.5,3,25,50,6.1,3.4,36.1,1,CoopRi00
68,Brandin Cooks,NOR,21,WR,10,7,69,53,76.80%,550,10.4,3,25,50,8,5.3,55,1,CookBr00
69,Cecil Shorts,JAX,27,WR,13,12,110,53,48.20%,557,10.5,1,27,53,5.1,4.1,42.8,1,ShorCe00
70,Markus Wheaton,PIT,23,WR,16,11,86,53,61.60%,644,12.2,2,34,47,7.5,3.3,40.3,0,WheaMa00
71,Jared Cook,STL,27,TE,16,6,99,52,52.50%,634,12.2,3,32,59,6.4,3.3,39.6,0,CookJa02
72,Malcom Floyd,SDG,33,WR,16,16,92,52,56.50%,856,16.5,6,39,59,9.3,3.3,53.5,0,FloyMa00
73,Shane Vereen,NWE,25,RB,16,6,77,52,67.50%,447,8.6,3,24,49,5.8,3.3,27.9,0,VereSh00
74,Harry Douglas,ATL,30,WR,12,6,74,51,68.90%,556,10.9,2,29,41,7.5,4.3,46.3,0,DougHa00
75,Coby Fleener,IND,26,TE,16,12,92,51,55.40%,774,15.2,8,40,73,8.4,3.2,48.4,0,FleeCo00
76,Percy Harvin,2TM,26,WR,13,12,78,51,65.40%,483,9.5,1,0,45,6.2,3.9,37.2,3,HarvPe00
77,Allen Hurns,JAX,23,WR,16,8,97,51,52.60%,677,13.3,6,26,63,7,3.2,42.3,0,HurnAl01
78,Jordan Reed,WAS,24,TE,11,2,65,50,76.90%,465,9.3,0,23,30,7.2,4.5,42.3,1,ReedJo02
79,Torrey Smith,BAL,25,WR,16,16,92,49,53.30%,767,15.7,11,38,53,8.3,3.1,47.9,0,SmitTo02
80,Wes Welker,DEN,33,WR,14,8,64,49,76.60%,464,9.5,2,24,39,7.3,3.5,33.1,0,WelkWe00
81,Kenny Britt,STL,26,WR,16,13,84,48,57.10%,748,15.6,3,33,63,8.9,3,46.8,0,BritKe00
82,John Brown,ARI,24,WR,16,5,102,48,47.10%,696,14.5,5,31,75,6.8,3,43.5,0,BrowJo02
83,Jerricho Cotchery,CAR,32,WR,15,13,78,48,61.50%,580,12.1,1,29,47,7.4,3.2,38.7,0,CotcJe00
84,Owen Daniels,BAL,32,TE,15,13,79,48,60.80%,527,11,4,32,39,6.7,3.2,35.1,0,DaniOw00
85,Allen Robinson,JAX,21,WR,10,8,81,48,59.30%,548,11.4,2,26,54,6.8,4.8,54.8,0,RobiAl02
86,Miles Austin,CLE,30,WR,12,11,73,47,64.40%,568,12.1,2,34,31,7.8,3.9,47.3,0,AustMi00
87,Scott Chandler,BUF,29,TE,16,5,70,47,67.10%,497,10.6,3,28,37,7.1,2.9,31.1,0,ChanSc00
88,Michael Floyd,ARI,25,WR,16,14,99,47,47.50%,841,17.9,6,34,63,8.5,2.9,52.6,3,FloyMi00
89,Andre Holmes,OAK,26,WR,16,13,99,47,47.50%,693,14.7,4,32,77,7,2.9,43.3,0,HolmAn00
90,Andre Ellington,ARI,25,RB,12,12,64,46,71.90%,395,8.6,2,19,81,6.2,3.8,32.9,2,ElliAn00
91,Benny Cunningham,STL,24,RB,16,2,52,45,86.50%,352,7.8,1,21,19,6.8,2.8,22,2,CunnBe01
92,Pierre Thomas,NOR,30,RB,11,3,55,45,81.80%,378,8.4,1,19,39,6.9,4.1,34.4,0,ThomPi00
93,Matt Asiata,MIN,27,RB,15,9,63,44,69.80%,312,7.1,1,7,41,5,2.9,20.8,1,AsiaMa00
94,Justin Forsett*,BAL,29,RB,16,14,59,44,74.60%,263,6,0,10,26,4.5,2.8,16.4,1,ForsJu00
95,Giovani Bernard,CIN,23,RB,13,9,59,43,72.90%,349,8.1,2,14,46,5.9,3.3,26.8,0,BernGi00
96,Julius Thomas*,DEN,26,TE,13,10,62,43,69.40%,489,11.4,12,30,35,7.9,3.3,37.6,1,ThomJu00
97,Roy Helu,WAS,26,RB,14,0,47,42,89.40%,477,11.4,2,16,55,10.1,3,34.1,2,HeluRo00
98,Eddie Lacy,GNB,24,RB,16,16,55,42,76.40%,427,10.2,4,18,67,7.8,2.6,26.7,3,LacyEd00
99,Jarius Wright,MIN,25,WR,16,7,62,42,67.70%,588,14,2,25,87,9.5,2.6,36.8,0,WrigJa02
100,Chris Hogan,BUF,27,WR,16,2,61,41,67.20%,426,10.4,4,20,31,7,2.6,26.6,2,HogaCh00
101,Reggie Bush,DET,29,RB,11,9,56,40,71.40%,253,6.3,0,13,28,4.5,3.6,23,0,BushRe00
102,Jamaal Charles*,KAN,28,RB,15,15,59,40,67.80%,291,7.3,5,16,30,4.9,2.7,19.4,5,CharJa00
103,Darren Sproles*,PHI,31,RB,15,0,62,40,64.50%,387,9.7,0,18,57,6.2,2.7,25.8,4,SproDa00
104,Nate Washington,TEN,31,WR,16,11,72,40,55.60%,647,16.2,2,26,80,9,2.5,40.4,0,WashNa00
105,Brian Hartline,MIA,28,WR,16,16,63,39,61.90%,474,12.2,2,27,35,7.5,2.4,29.6,1,HartBr00
106,Niles Paul,WAS,25,TE,16,7,52,39,75.00%,507,13,1,19,50,9.8,2.4,31.7,1,PaulNi00
107,Davante Adams,GNB,22,WR,16,11,66,38,57.60%,446,11.7,3,23,45,6.8,2.4,27.9,0,AdamDa01
108,Jace Amaro,NYJ,22,TE,14,4,53,38,71.70%,345,9.1,2,20,43,6.5,2.7,24.6,1,AmarJa00
109,Ahmad Bradshaw,IND,28,RB,10,1,47,38,80.90%,300,7.9,6,20,22,6.4,3.8,30,3,BradAh00
110,Travaris Cadet,NOR,25,RB,15,1,51,38,74.50%,296,7.8,1,15,31,5.8,2.5,19.7,2,CadeTr00
111,Arian Foster*,HOU,28,RB,13,13,59,38,64.40%,327,8.6,5,15,56,5.5,2.9,25.2,2,FostAr00
112,Devin Hester*,ATL,32,DB,16,1,59,38,64.40%,504,13.3,2,22,46,8.5,2.4,31.5,2,HestDe99
113,Jermaine Kearse,SEA,24,WR,15,14,69,38,55.10%,537,14.1,1,21,60,7.8,2.5,35.8,0,KearJe01
114,Jeremy Kerley,NYJ,26,WR,16,7,75,38,50.70%,409,10.8,1,21,33,5.5,2.4,25.6,1,KerlJe00
115,Lamar Miller,MIA,23,RB,16,16,52,38,73.10%,275,7.2,1,10,20,5.3,2.4,17.2,3,MillLa01
116,Hakeem Nicks,IND,26,WR,16,6,68,38,55.90%,405,10.7,4,18,29,6,2.4,25.3,0,NickHa01
117,Cole Beasley,DAL,25,WR,16,2,49,37,75.50%,420,11.4,4,26,45,8.6,2.3,26.3,2,BeasCo00
118,Marqise Lee,JAX,23,WR,13,8,69,37,53.60%,422,11.4,1,21,37,6.1,2.8,32.5,0,LeexMa00
119,Marshawn Lynch*,SEA,28,RB,16,14,48,37,77.10%,367,9.9,4,16,39,7.6,2.3,22.9,3,LyncMa00
120,Marcel Reece*,OAK,29,RB,15,15,59,37,62.70%,265,7.2,1,12,19,4.5,2.5,17.7,1,ReecMa00
121,Terrance Williams,DAL,25,WR,16,16,66,37,56.10%,621,16.8,8,30,51,9.4,2.3,38.8,0,WillTe01
122,Taylor Gabriel,CLE,23,WR,16,2,72,36,50.00%,621,17.3,1,26,70,8.6,2.3,38.8,0,GabrTa00
123,Darren McFadden,OAK,27,RB,16,12,56,36,64.30%,212,5.9,0,8,23,3.8,2.3,13.3,1,McFaDa00
124,Branden Oliver,SDG,23,RB,14,7,45,36,80.00%,271,7.5,1,11,50,6,2.6,19.4,0,OlivBr01
125,Preston Parker,NYG,27,WR,16,7,56,36,64.30%,418,11.6,2,26,42,7.5,2.3,26.1,2,ParkPr00
126,Andre Roberts,WAS,26,WR,16,4,73,36,49.30%,453,12.6,2,28,61,6.2,2.3,28.3,4,RobeAn00
127,Steve Johnson,SFO,28,WR,13,1,50,35,70.00%,435,12.4,3,24,32,8.7,2.7,33.5,0,JohnSt00
128,C.J. Anderson*,DEN,23,RB,15,7,44,34,77.30%,324,9.5,2,14,51,7.4,2.3,21.6,1,AndeC.00
129,Jason Avant,2TM,31,WR,16,0,62,34,54.80%,353,10.4,1,0,41,5.7,2.1,22.1,0,AvanJa00
130,Joique Bell,DET,28,RB,15,6,53,34,64.20%,322,9.5,1,14,28,6.1,2.3,21.5,5,BellJo01
131,Theo Riddick,DET,23,RB,14,2,50,34,68.00%,316,9.3,4,14,41,6.3,2.4,22.6,0,RiddTh00
132,John Carlson,ARI,30,RB,16,12,55,33,60.00%,350,10.6,1,17,32,6.4,2.1,21.9,0,CarlJo00
133,Cordarrelle Patterson,MIN,23,WR,16,7,67,33,49.30%,384,11.6,1,20,28,5.7,2.1,24,1,PattCo00
134,Bobby Rainey,TAM,27,RB,15,5,45,33,73.30%,315,9.5,1,13,34,7,2.2,21,3,RainBo00
135,Brent Celek,PHI,29,TE,16,15,51,32,62.70%,340,10.6,1,16,37,6.7,2,21.3,1,CeleBr00
136,Donte Moncrief,IND,21,WR,16,2,49,32,65.30%,444,13.9,3,15,79,9.1,2,27.8,0,MoncDo00
137,Tavon Austin,STL,24,WR,15,8,44,31,70.50%,242,7.8,0,12,28,5.5,2.1,16.1,5,AustTa00
138,Charles Johnson,MIN,25,WR,12,6,59,31,52.50%,475,15.3,2,19,56,8.1,2.6,39.6,1,JohnCh08
139,Damaris Johnson,HOU,25,WR,16,8,49,31,63.30%,331,10.7,1,15,44,6.8,1.9,20.7,2,JohnDa04
140,Louis Murphy,TAM,27,WR,11,3,56,31,55.40%,380,12.3,2,14,54,6.8,2.8,34.5,1,MurpLo00
141,Levine Toilolo,ATL,23,TE,16,16,54,31,57.40%,238,7.7,2,15,20,4.4,1.9,14.9,1,ToilLe00
142,Stedman Bailey,STL,24,WR,14,3,46,30,65.20%,435,14.5,1,19,38,9.5,2.1,31.1,0,BailSt01
143,Devonta Freeman,ATL,22,RB,16,0,37,30,81.10%,225,7.5,1,8,36,6.1,1.9,14.1,1,FreeDe00
144,Rashad Jennings,NYG,29,RB,11,9,41,30,73.20%,226,7.5,0,8,27,5.5,2.7,20.5,1,JennRa00
145,Dwayne Allen,IND,24,TE,13,13,50,29,58.00%,395,13.6,8,24,41,7.9,2.2,30.4,1,AlleDw00
146,Donald Brown,SDG,27,RB,13,3,41,29,70.70%,211,7.3,0,7,24,5.1,2.2,16.2,1,BrowDo00
147,Brandon Gibson,MIA,27,WR,14,5,51,29,56.90%,295,10.2,1,14,40,5.8,2.1,21.1,2,GibsBr00
148,Mark Ingram*,NOR,25,RB,13,9,36,29,80.60%,145,5,0,5,14,4,2.2,11.2,3,IngrMa01
149,Andrew Quarless,GNB,26,TE,16,11,46,29,63.00%,323,11.1,3,20,34,7,1.8,20.2,0,QuarAn00
150,Paul Richardson,SEA,22,WR,15,6,44,29,65.90%,271,9.3,1,16,32,6.2,1.9,18.1,1,RichPa01
151,Jacquizz Rodgers,ATL,24,RB,16,1,40,29,72.50%,173,6,1,9,14,4.3,1.8,10.8,1,RodgJa00
152,Justin Hunter,TEN,23,WR,12,8,67,28,41.80%,498,17.8,3,20,75,7.4,2.3,41.5,0,HuntJu00
153,LeSean McCoy*,PHI,26,RB,16,16,37,28,75.70%,155,5.5,0,10,18,4.2,1.8,9.7,4,McCoLe01
154,Danny Amendola,NWE,29,WR,16,4,42,27,64.30%,200,7.4,1,12,21,4.8,1.7,12.5,0,AmenDa00
155,Jeremy Hill,CIN,22,RB,16,8,32,27,84.40%,215,8,0,7,38,6.7,1.7,13.4,5,HillJe01
156,Lance Kendricks,STL,26,TE,16,14,38,27,71.10%,259,9.6,5,17,23,6.8,1.7,16.2,0,KendLa00
157,Jerick McKinnon,MIN,22,RB,11,6,41,27,65.90%,135,5,0,7,17,3.3,2.5,12.3,0,McKiJe00
158,Trent Richardson,IND,24,RB,15,12,34,27,79.40%,229,8.5,0,9,24,6.7,1.8,15.3,2,RichTr00
159,Martavis Bryant,PIT,23,WR,10,3,48,26,54.20%,549,21.1,8,16,94,11.4,2.6,54.9,0,BryaMa00
160,Vernon Davis,SFO,30,TE,14,14,50,26,52.00%,245,9.4,2,11,29,4.9,1.9,17.5,0,DaviVe00
161,Clay Harbor,JAX,27,TE,13,8,35,26,74.30%,289,11.1,1,12,59,8.3,2,22.2,0,HarbCl00
162,Dexter McCluster,TEN,25,WR,14,2,36,26,72.20%,197,7.6,1,10,25,5.5,1.9,14.1,1,McClDe00
163,Tim Wright,NWE,24,TE,16,2,33,26,78.80%,259,10,6,18,30,7.8,1.6,16.2,0,WrigTi01
164,Eric Ebron,DET,21,TE,13,7,47,25,53.20%,248,9.9,1,14,22,5.3,1.9,19.1,0,EbroEr00
165,Anthony Fasano,KAN,30,TE,15,13,36,25,69.40%,226,9,4,15,22,6.3,1.7,15.1,0,FasaAn00
166,Brian Quick,STL,25,WR,7,7,39,25,64.10%,375,15,3,20,51,9.6,3.6,53.6,0,QuicBr00
167,Jonathan Stewart,CAR,27,RB,13,8,31,25,80.60%,181,7.2,1,7,22,5.8,1.9,13.9,2,StewJo00
168,Jordan Todman,JAX,24,RB,16,1,37,25,67.60%,198,7.9,1,6,26,5.4,1.6,12.4,0,TodmJo00
169,Kamar Aiken,BAL,25,WR,16,0,32,24,75.00%,267,11.1,3,15,24,8.3,1.5,16.7,0,AikeKa00
170,Marlon Brown,BAL,23,WR,14,1,31,24,77.40%,255,10.6,0,16,22,8.2,1.7,18.2,0,BrowMa00
171,Jordan Cameron,CLE,26,TE,10,9,48,24,50.00%,424,17.7,2,13,81,8.8,2.4,42.4,0,CameJo00
172,Josh Gordon,CLE,23,WR,5,5,47,24,51.10%,303,12.6,0,16,32,6.4,4.8,60.6,0,GordJo02
173,Chris Johnson,NYJ,29,RB,16,6,34,24,70.60%,151,6.3,1,9,26,4.4,1.5,9.4,1,JohnCh04
174,Jeremy Ross,DET,26,WR,16,13,35,24,68.60%,314,13.1,1,15,59,9,1.5,19.6,4,RossJe01
175,Kyle Rudolph,MIN,25,TE,9,8,34,24,70.60%,231,9.6,2,13,23,6.8,2.7,25.7,1,RudoKy00
176,Dion Sims,MIA,23,TE,14,2,36,24,66.70%,284,11.8,2,13,38,7.9,1.7,20.3,0,SimsDi00
177,Victor Cruz,NYG,28,WR,6,6,41,23,56.10%,337,14.7,1,13,61,8.2,3.8,56.2,0,CruzVi00
178,Jeff Cumberland,NYJ,27,TE,16,14,47,23,48.90%,247,10.7,3,12,28,5.3,1.4,15.4,0,CumbJe00
179,Chase Ford,MIN,24,TE,11,5,35,23,65.70%,258,11.2,1,15,22,7.4,2.1,23.5,0,FordCh00
180,Denard Robinson,JAX,24,RB,13,9,31,23,74.20%,124,5.4,0,7,19,4,1.8,9.5,2,RobiDe00
181,De'Anthony Thomas,KAN,21,RB,12,3,31,23,74.20%,156,6.8,0,8,30,5,1.9,13,0,ThomDe05
182,Jaron Brown,ARI,24,WR,16,2,32,22,68.80%,229,10.4,2,14,26,7.2,1.4,14.3,1,BrowJa03
183,Brandon Myers,TAM,29,TE,14,6,32,22,68.80%,190,8.6,0,8,26,5.9,1.6,13.6,0,MyerBr00
184,Leon Washington,TEN,32,RB,16,0,31,22,71.00%,159,7.2,2,8,25,5.1,1.4,9.9,3,WashLe00
185,Luke Willson,SEA,24,TE,15,10,40,22,55.00%,362,16.5,3,14,80,9.1,1.5,24.1,0,WillLu00
186,Corey Brown,CAR,23,WR,13,3,36,21,58.30%,296,14.1,2,12,47,8.2,1.6,22.8,3,BrowPh00
187,Brice Butler,OAK,24,WR,15,0,35,21,60.00%,280,13.3,2,14,55,8,1.4,18.7,0,ButlBr00
188,Dan Herron,IND,25,RB,16,3,26,21,80.80%,173,8.2,0,7,26,6.7,1.3,10.8,2,HerrDa00
189,Ronnie Hillman,DEN,23,RB,8,4,34,21,61.80%,139,6.6,1,7,16,4.1,2.6,17.4,1,HillRo00
190,Austin Seferian-Jenkins,TAM,22,TE,9,9,38,21,55.30%,221,10.5,2,12,30,5.8,2.3,24.6,1,SefeAu00
191,Kenbrell Thompkins,2TM,26,WR,14,7,48,21,43.80%,262,12.5,0,0,50,5.5,1.5,18.7,0,ThomKe02
192,Damien Williams,MIA,22,RB,16,0,27,21,77.80%,187,8.9,1,13,32,6.9,1.3,11.7,0,WillDa05
193,Toby Gerhart,JAX,27,RB,14,7,24,20,83.30%,186,9.3,0,10,26,7.8,1.4,13.3,1,GerhTo00
194,Steven Jackson,ATL,31,RB,15,15,27,20,74.10%,148,7.4,0,6,17,5.5,1.3,9.9,0,JackSt00
195,Richard Rodgers,GNB,22,TE,16,5,30,20,66.70%,225,11.3,2,10,43,7.5,1.3,14.1,0,RodgRi00
196,Ben Watson,NOR,34,TE,16,8,31,20,64.50%,136,6.8,2,9,15,4.4,1.3,8.5,0,WatsBe00
197,Rhett Ellison,MIN,26,TE,16,13,26,19,73.10%,208,10.9,1,12,40,8,1.2,13,0,ElliRh00
198,Ladarius Green,SDG,24,TE,14,4,25,19,76.00%,226,11.9,0,12,28,9,1.4,16.1,0,GreeLa00
199,Derek Hagan,TEN,30,WR,16,3,34,19,55.90%,254,13.4,1,10,38,7.5,1.2,15.9,0,HagaDe00
200,Kyle Juszczyk,BAL,23,RB,16,14,27,19,70.40%,182,9.6,1,6,33,6.7,1.2,11.4,2,JuszKy00
201,Charles Sims,TAM,24,RB,8,0,27,19,70.40%,190,10,0,7,24,7,2.4,23.8,2,SimsCh00
202,C.J. Spiller,BUF,27,RB,9,5,22,19,86.40%,125,6.6,1,7,25,5.7,2.1,13.9,3,SpilC.00
203,Travis Benjamin,CLE,25,WR,16,0,46,18,39.10%,314,17.4,3,14,43,6.8,1.1,19.6,2,BenjTr00
204,Jack Doyle,IND,24,TE,16,1,22,18,81.80%,118,6.6,2,7,20,5.4,1.1,7.4,0,DoylJa00
205,Lance Dunbar,DAL,24,RB,16,0,22,18,81.80%,217,12.1,0,12,40,9.9,1.1,13.6,0,DunbLa00
206,Garrett Graham,HOU,28,TE,11,9,28,18,64.30%,197,10.9,1,10,26,7,1.6,17.9,0,GrahGa00
207,Chris Ivory,NYJ,26,RB,16,10,27,18,66.70%,123,6.8,1,4,23,4.6,1.1,7.7,2,IvorCh00
208,Marcedes Lewis,JAX,30,TE,8,8,31,18,58.10%,206,11.4,2,10,63,6.6,2.3,25.8,0,LewiMa00
209,Bruce Miller,SFO,27,RB,16,8,25,18,72.00%,189,10.5,2,11,22,7.6,1.1,11.8,1,MillBr02
210,Bishop Sankey,TEN,22,RB,16,9,23,18,78.30%,133,7.4,0,5,18,5.8,1.1,8.3,2,SankBi00
211,Zac Stacy,STL,23,RB,13,5,23,18,78.30%,152,8.4,0,9,17,6.6,1.4,11.7,2,StacZa00
212,James Starks,GNB,28,RB,16,0,29,18,62.10%,140,7.8,0,6,28,4.8,1.1,8.8,1,StarJa00
213,Andre Williams,NYG,22,RB,16,7,37,18,48.60%,130,7.2,0,6,24,3.5,1.1,8.1,1,WillAn00
